measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_group_id,age_group_name,sort_order,level,parent_id,selectable,value
3,percent who trust in health professionals,98,Chile,5,All,3,All,1.3,1,35,1,0.345295537
3,percent who trust in health professionals,125,Colombia,5,All,3,All,1.3,1,35,1,0.324455814
3,percent who trust in health professionals,141,Egypt,5,All,3,All,1.3,1,35,1,0.356789346
3,percent who trust in health professionals,81,Germany,5,All,3,All,1.3,1,35,1,0.429144374
3,percent who trust in health professionals,163,India,5,All,3,All,1.3,1,35,1,0.339486017
3,percent who trust in health professionals,11,Indonesia,5,All,3,All,1.3,1,35,1,0.251814093
3,percent who trust in health professionals,86,Italy,5,All,3,All,1.3,1,35,1,0.359837768
3,percent who trust in health professionals,67,Japan,5,All,3,All,1.3,1,35,1,0.406572811
3,percent who trust in health professionals,130,Mexico,5,All,3,All,1.3,1,35,1,0.378849446
3,percent who trust in health professionals,214,Nigeria,5,All,3,All,1.3,1,35,1,0.454800901
3,percent who trust in health professionals,123,Peru,5,All,3,All,1.3,1,35,1,0.253456028
3,percent who trust in health professionals,16,Philippines,5,All,3,All,1.3,1,35,1,0.417362781
3,percent who trust in health professionals,51,Poland,5,All,3,All,1.3,1,35,1,0.311332181
3,percent who trust in health professionals,196,South Africa,5,All,3,All,1.3,1,35,1,0.409610755
3,percent who trust in health professionals,92,Spain,5,All,3,All,1.3,1,35,1,0.468043796
3,percent who trust in health professionals,155,Türkiye,5,All,3,All,1.3,1,35,1,0.349171194
3,percent who trust in health professionals,95,United Kingdom,5,All,3,All,1.3,1,35,1,0.494355141
3,percent who trust in health professionals,102,United States of America,5,All,3,All,1.3,1,35,1,0.479025036
3,percent who trust in health professionals,20,Viet Nam,5,All,3,All,1.3,1,35,1,0.283329754
6,percent who trust in community leaders,97,Argentina,2,Female,1,18 to 39,1.6,1,35,1,0.129061921
6,percent who trust in community leaders,135,Brazil,2,Female,1,18 to 39,1.6,1,35,1,0.165909011
6,percent who trust in community leaders,98,Chile,2,Female,1,18 to 39,1.6,1,35,1,0.100571916
6,percent who trust in community leaders,125,Colombia,2,Female,1,18 to 39,1.6,1,35,1,0.218123158
6,percent who trust in community leaders,141,Egypt,2,Female,1,18 to 39,1.6,1,35,1,0.307191311
6,percent who trust in community leaders,81,Germany,2,Female,1,18 to 39,1.6,1,35,1,0.108894547
6,percent who trust in community leaders,163,India,2,Female,1,18 to 39,1.6,1,35,1,0.233775296
6,percent who trust in community leaders,11,Indonesia,2,Female,1,18 to 39,1.6,1,35,1,0.208821423
6,percent who trust in community leaders,86,Italy,2,Female,1,18 to 39,1.6,1,35,1,0.053656469
6,percent who trust in community leaders,67,Japan,2,Female,1,18 to 39,1.6,1,35,1,0.07065187
6,percent who trust in community leaders,130,Mexico,2,Female,1,18 to 39,1.6,1,35,1,0.141957406
6,percent who trust in community leaders,214,Nigeria,2,Female,1,18 to 39,1.6,1,35,1,0.323830526
6,percent who trust in community leaders,123,Peru,2,Female,1,18 to 39,1.6,1,35,1,0.220316011
6,percent who trust in community leaders,16,Philippines,2,Female,1,18 to 39,1.6,1,35,1,0.315980446
6,percent who trust in community leaders,51,Poland,2,Female,1,18 to 39,1.6,1,35,1,0.067928372
6,percent who trust in community leaders,196,South Africa,2,Female,1,18 to 39,1.6,1,35,1,0.235538297
6,percent who trust in community leaders,92,Spain,2,Female,1,18 to 39,1.6,1,35,1,0.112281852
6,percent who trust in community leaders,155,Türkiye,2,Female,1,18 to 39,1.6,1,35,1,0.272052476
6,percent who trust in community leaders,95,United Kingdom,2,Female,1,18 to 39,1.6,1,35,1,0.096381531
6,percent who trust in community leaders,102,United States of America,2,Female,1,18 to 39,1.6,1,35,1,0.227295291
6,percent who trust in community leaders,20,Viet Nam,2,Female,1,18 to 39,1.6,1,35,1,0.318400949
6,percent who trust in community leaders,97,Argentina,2,Female,2,40 plus,1.6,1,35,1,0.106420284
6,percent who trust in community leaders,135,Brazil,2,Female,2,40 plus,1.6,1,35,1,0.165684091
6,percent who trust in community leaders,98,Chile,2,Female,2,40 plus,1.6,1,35,1,0.101427079
6,percent who trust in community leaders,125,Colombia,2,Female,2,40 plus,1.6,1,35,1,0.168811604
6,percent who trust in community leaders,141,Egypt,2,Female,2,40 plus,1.6,1,35,1,0.307486273
6,percent who trust in community leaders,81,Germany,2,Female,2,40 plus,1.6,1,35,1,0.063124237
6,percent who trust in community leaders,163,India,2,Female,2,40 plus,1.6,1,35,1,0.198032401
6,percent who trust in community leaders,11,Indonesia,2,Female,2,40 plus,1.6,1,35,1,0.185846482
6,percent who trust in community leaders,86,Italy,2,Female,2,40 plus,1.6,1,35,1,0.053636054
6,percent who trust in community leaders,67,Japan,2,Female,2,40 plus,1.6,1,35,1,0.054967768
6,percent who trust in community leaders,130,Mexico,2,Female,2,40 plus,1.6,1,35,1,0.131324538
6,percent who trust in community leaders,214,Nigeria,2,Female,2,40 plus,1.6,1,35,1,0.131513615
6,percent who trust in community leaders,123,Peru,2,Female,2,40 plus,1.6,1,35,1,0.08221623
6,percent who trust in community leaders,16,Philippines,2,Female,2,40 plus,1.6,1,35,1,0.231560154
6,percent who trust in community leaders,51,Poland,2,Female,2,40 plus,1.6,1,35,1,0.097147614
6,percent who trust in community leaders,196,South Africa,2,Female,2,40 plus,1.6,1,35,1,0.19466932
6,percent who trust in community leaders,92,Spain,2,Female,2,40 plus,1.6,1,35,1,0.100735754
6,percent who trust in community leaders,155,Türkiye,2,Female,2,40 plus,1.6,1,35,1,0.208812786
6,percent who trust in community leaders,95,United Kingdom,2,Female,2,40 plus,1.6,1,35,1,0.111736027
6,percent who trust in community leaders,102,United States of America,2,Female,2,40 plus,1.6,1,35,1,0.153056225
6,percent who trust in community leaders,20,Viet Nam,2,Female,2,40 plus,1.6,1,35,1,0.342584205
6,percent who trust in community leaders,97,Argentina,1,Male,1,18 to 39,1.6,1,35,1,0.120232669
6,percent who trust in community leaders,135,Brazil,1,Male,1,18 to 39,1.6,1,35,1,0.181073368
6,percent who trust in community leaders,98,Chile,1,Male,1,18 to 39,1.6,1,35,1,0.112669085
6,percent who trust in community leaders,125,Colombia,1,Male,1,18 to 39,1.6,1,35,1,0.189857957
6,percent who trust in community leaders,141,Egypt,1,Male,1,18 to 39,1.6,1,35,1,0.365193446
6,percent who trust in community leaders,81,Germany,1,Male,1,18 to 39,1.6,1,35,1,0.159621399
6,percent who trust in community leaders,163,India,1,Male,1,18 to 39,1.6,1,35,1,0.336568404
6,percent who trust in community leaders,11,Indonesia,1,Male,1,18 to 39,1.6,1,35,1,0.306289537
6,percent who trust in community leaders,86,Italy,1,Male,1,18 to 39,1.6,1,35,1,0.058078452
6,percent who trust in community leaders,67,Japan,1,Male,1,18 to 39,1.6,1,35,1,0.124675238
6,percent who trust in community leaders,130,Mexico,1,Male,1,18 to 39,1.6,1,35,1,0.1606915
6,percent who trust in community leaders,214,Nigeria,1,Male,1,18 to 39,1.6,1,35,1,0.399194504
6,percent who trust in community leaders,123,Peru,1,Male,1,18 to 39,1.6,1,35,1,0.200635317
6,percent who trust in community leaders,16,Philippines,1,Male,1,18 to 39,1.6,1,35,1,0.363877123
6,percent who trust in community leaders,51,Poland,1,Male,1,18 to 39,1.6,1,35,1,0.072039093
6,percent who trust in community leaders,196,South Africa,1,Male,1,18 to 39,1.6,1,35,1,0.304034699
6,percent who trust in community leaders,92,Spain,1,Male,1,18 to 39,1.6,1,35,1,0.118742084
6,percent who trust in community leaders,155,Türkiye,1,Male,1,18 to 39,1.6,1,35,1,0.286200697
6,percent who trust in community leaders,95,United Kingdom,1,Male,1,18 to 39,1.6,1,35,1,0.125692412
6,percent who trust in community leaders,102,United States of America,1,Male,1,18 to 39,1.6,1,35,1,0.20097261
6,percent who trust in community leaders,20,Viet Nam,1,Male,1,18 to 39,1.6,1,35,1,0.352540814
6,percent who trust in community leaders,97,Argentina,1,Male,2,40 plus,1.6,1,35,1,0.08638529
6,percent who trust in community leaders,135,Brazil,1,Male,2,40 plus,1.6,1,35,1,0.15881267
6,percent who trust in community leaders,98,Chile,1,Male,2,40 plus,1.6,1,35,1,0.095111593
6,percent who trust in community leaders,125,Colombia,1,Male,2,40 plus,1.6,1,35,1,0.178225339
6,percent who trust in community leaders,141,Egypt,1,Male,2,40 plus,1.6,1,35,1,0.308016541
6,percent who trust in community leaders,81,Germany,1,Male,2,40 plus,1.6,1,35,1,0.074424931
6,percent who trust in community leaders,163,India,1,Male,2,40 plus,1.6,1,35,1,0.2541623
6,percent who trust in community leaders,11,Indonesia,1,Male,2,40 plus,1.6,1,35,1,0.227343907
6,percent who trust in community leaders,86,Italy,1,Male,2,40 plus,1.6,1,35,1,0.07633136
6,percent who trust in community leaders,67,Japan,1,Male,2,40 plus,1.6,1,35,1,0.066361689
6,percent who trust in community leaders,130,Mexico,1,Male,2,40 plus,1.6,1,35,1,0.151657535
6,percent who trust in community leaders,214,Nigeria,1,Male,2,40 plus,1.6,1,35,1,0.252776674
6,percent who trust in community leaders,123,Peru,1,Male,2,40 plus,1.6,1,35,1,0.107540574
6,percent who trust in community leaders,16,Philippines,1,Male,2,40 plus,1.6,1,35,1,0.287916748
6,percent who trust in community leaders,51,Poland,1,Male,2,40 plus,1.6,1,35,1,0.10578119
6,percent who trust in community leaders,196,South Africa,1,Male,2,40 plus,1.6,1,35,1,0.237894733
6,percent who trust in community leaders,92,Spain,1,Male,2,40 plus,1.6,1,35,1,0.087680048
6,percent who trust in community leaders,155,Türkiye,1,Male,2,40 plus,1.6,1,35,1,0.277799014
6,percent who trust in community leaders,95,United Kingdom,1,Male,2,40 plus,1.6,1,35,1,0.115009579
6,percent who trust in community leaders,102,United States of America,1,Male,2,40 plus,1.6,1,35,1,0.186437726
6,percent who trust in community leaders,20,Viet Nam,1,Male,2,40 plus,1.6,1,35,1,0.351141412
6,percent who trust in community leaders,97,Argentina,5,All,1,18 to 39,1.6,1,35,1,0.124065995
6,percent who trust in community leaders,135,Brazil,5,All,1,18 to 39,1.6,1,35,1,0.173870162
6,percent who trust in community leaders,98,Chile,5,All,1,18 to 39,1.6,1,35,1,0.10523859
6,percent who trust in community leaders,125,Colombia,5,All,1,18 to 39,1.6,1,35,1,0.203381422
6,percent who trust in community leaders,141,Egypt,5,All,1,18 to 39,1.6,1,35,1,0.331238597
6,percent who trust in community leaders,81,Germany,5,All,1,18 to 39,1.6,1,35,1,0.133461091
6,percent who trust in community leaders,163,India,5,All,1,18 to 39,1.6,1,35,1,0.288757585
6,percent who trust in community leaders,11,Indonesia,5,All,1,18 to 39,1.6,1,35,1,0.254248487
6,percent who trust in community leaders,86,Italy,5,All,1,18 to 39,1.6,1,35,1,0.057006652
6,percent who trust in community leaders,67,Japan,5,All,1,18 to 39,1.6,1,35,1,0.104143806
6,percent who trust in community leaders,130,Mexico,5,All,1,18 to 39,1.6,1,35,1,0.150911348
6,percent who trust in community leaders,214,Nigeria,5,All,1,18 to 39,1.6,1,35,1,0.366407078
6,percent who trust in community leaders,123,Peru,5,All,1,18 to 39,1.6,1,35,1,0.207985074
6,percent who trust in community leaders,16,Philippines,5,All,1,18 to 39,1.6,1,35,1,0.333072654
6,percent who trust in community leaders,51,Poland,5,All,1,18 to 39,1.6,1,35,1,0.069708492
6,percent who trust in community leaders,196,South Africa,5,All,1,18 to 39,1.6,1,35,1,0.269421894
6,percent who trust in community leaders,92,Spain,5,All,1,18 to 39,1.6,1,35,1,0.11445057
6,percent who trust in community leaders,155,Türkiye,5,All,1,18 to 39,1.6,1,35,1,0.28148959
6,percent who trust in community leaders,95,United Kingdom,5,All,1,18 to 39,1.6,1,35,1,0.109145621
6,percent who trust in community leaders,102,United States of America,5,All,1,18 to 39,1.6,1,35,1,0.21186016
6,percent who trust in community leaders,20,Viet Nam,5,All,1,18 to 39,1.6,1,35,1,0.333479525
6,percent who trust in community leaders,97,Argentina,5,All,2,40 plus,1.6,1,35,1,0.096280872
6,percent who trust in community leaders,135,Brazil,5,All,2,40 plus,1.6,1,35,1,0.162149982
6,percent who trust in community leaders,98,Chile,5,All,2,40 plus,1.6,1,35,1,0.099263922
6,percent who trust in community leaders,125,Colombia,5,All,2,40 plus,1.6,1,35,1,0.170195242
6,percent who trust in community leaders,141,Egypt,5,All,2,40 plus,1.6,1,35,1,0.303453014
6,percent who trust in community leaders,81,Germany,5,All,2,40 plus,1.6,1,35,1,0.073358797
6,percent who trust in community leaders,163,India,5,All,2,40 plus,1.6,1,35,1,0.226927819
6,percent who trust in community leaders,11,Indonesia,5,All,2,40 plus,1.6,1,35,1,0.207797191
6,percent who trust in community leaders,86,Italy,5,All,2,40 plus,1.6,1,35,1,0.064779141
6,percent who trust in community leaders,67,Japan,5,All,2,40 plus,1.6,1,35,1,0.060538818
6,percent who trust in community leaders,130,Mexico,5,All,2,40 plus,1.6,1,35,1,0.138925637
6,percent who trust in community leaders,214,Nigeria,5,All,2,40 plus,1.6,1,35,1,0.198473497
6,percent who trust in community leaders,123,Peru,5,All,2,40 plus,1.6,1,35,1,0.095645284
6,percent who trust in community leaders,16,Philippines,5,All,2,40 plus,1.6,1,35,1,0.258352292
6,percent who trust in community leaders,51,Poland,5,All,2,40 plus,1.6,1,35,1,0.100273237
6,percent who trust in community leaders,196,South Africa,5,All,2,40 plus,1.6,1,35,1,0.21015879
6,percent who trust in community leaders,92,Spain,5,All,2,40 plus,1.6,1,35,1,0.099146414
6,percent who trust in community leaders,155,Türkiye,5,All,2,40 plus,1.6,1,35,1,0.239266461
6,percent who trust in community leaders,95,United Kingdom,5,All,2,40 plus,1.6,1,35,1,0.113267048
6,percent who trust in community leaders,102,United States of America,5,All,2,40 plus,1.6,1,35,1,0.167828505
6,percent who trust in community leaders,20,Viet Nam,5,All,2,40 plus,1.6,1,35,1,0.342210712
6,percent who trust in community leaders,97,Argentina,2,Female,3,All,1.6,1,35,1,0.116930242
6,percent who trust in community leaders,135,Brazil,2,Female,3,All,1.6,1,35,1,0.165789624
6,percent who trust in community leaders,98,Chile,2,Female,3,All,1.6,1,35,1,0.101071639
6,percent who trust in community leaders,125,Colombia,2,Female,3,All,1.6,1,35,1,0.192866769
6,percent who trust in community leaders,141,Egypt,2,Female,3,All,1.6,1,35,1,0.307281377
6,percent who trust in community leaders,81,Germany,2,Female,3,All,1.6,1,35,1,0.077853177
6,percent who trust in community leaders,163,India,2,Female,3,All,1.6,1,35,1,0.225163075
6,percent who trust in community leaders,11,Indonesia,2,Female,3,All,1.6,1,35,1,0.199884662
6,percent who trust in community leaders,86,Italy,2,Female,3,All,1.6,1,35,1,0.053641551
6,percent who trust in community leaders,67,Japan,2,Female,3,All,1.6,1,35,1,0.058184353
6,percent who trust in community leaders,130,Mexico,2,Female,3,All,1.6,1,35,1,0.136761561
6,percent who trust in community leaders,214,Nigeria,2,Female,3,All,1.6,1,35,1,0.273919127
6,percent who trust in community leaders,123,Peru,2,Female,3,All,1.6,1,35,1,0.158008989
6,percent who trust in community leaders,16,Philippines,2,Female,3,All,1.6,1,35,1,0.282434732
6,percent who trust in community leaders,51,Poland,2,Female,3,All,1.6,1,35,1,0.08734596
6,percent who trust in community leaders,196,South Africa,2,Female,3,All,1.6,1,35,1,0.217954573
6,percent who trust in community leaders,92,Spain,2,Female,3,All,1.6,1,35,1,0.10415885
6,percent who trust in community leaders,155,Türkiye,2,Female,3,All,1.6,1,35,1,0.237519351
6,percent who trust in community leaders,95,United Kingdom,2,Female,3,All,1.6,1,35,1,0.105755135
6,percent who trust in community leaders,102,United States of America,2,Female,3,All,1.6,1,35,1,0.185211315
6,percent who trust in community leaders,20,Viet Nam,2,Female,3,All,1.6,1,35,1,0.328914102
6,percent who trust in community leaders,97,Argentina,1,Male,3,All,1.6,1,35,1,0.10276136
6,percent who trust in community leaders,135,Brazil,1,Male,3,All,1.6,1,35,1,0.170023714
6,percent who trust in community leaders,98,Chile,1,Male,3,All,1.6,1,35,1,0.103084397
6,percent who trust in community leaders,125,Colombia,1,Male,3,All,1.6,1,35,1,0.184087247
6,percent who trust in community leaders,141,Egypt,1,Male,3,All,1.6,1,35,1,0.342431738
6,percent who trust in community leaders,81,Germany,1,Male,3,All,1.6,1,35,1,0.105057649
6,percent who trust in community leaders,163,India,1,Male,3,All,1.6,1,35,1,0.317964651
6,percent who trust in community leaders,11,Indonesia,1,Male,3,All,1.6,1,35,1,0.274249344
6,percent who trust in community leaders,86,Italy,1,Male,3,All,1.6,1,35,1,0.070703401
6,percent who trust in community leaders,67,Japan,1,Male,3,All,1.6,1,35,1,0.081114966
6,percent who trust in community leaders,130,Mexico,1,Male,3,All,1.6,1,35,1,0.156530854
6,percent who trust in community leaders,214,Nigeria,1,Male,3,All,1.6,1,35,1,0.364469051
6,percent who trust in community leaders,123,Peru,1,Male,3,All,1.6,1,35,1,0.154924438
6,percent who trust in community leaders,16,Philippines,1,Male,3,All,1.6,1,35,1,0.333470693
6,percent who trust in community leaders,51,Poland,1,Male,3,All,1.6,1,35,1,0.09240822
6,percent who trust in community leaders,196,South Africa,1,Male,3,All,1.6,1,35,1,0.278787446
6,percent who trust in community leaders,92,Spain,1,Male,3,All,1.6,1,35,1,0.097193987
6,percent who trust in community leaders,155,Türkiye,1,Male,3,All,1.6,1,35,1,0.281922079
6,percent who trust in community leaders,95,United Kingdom,1,Male,3,All,1.6,1,35,1,0.119183269
6,percent who trust in community leaders,102,United States of America,1,Male,3,All,1.6,1,35,1,0.192539641
6,percent who trust in community leaders,20,Viet Nam,1,Male,3,All,1.6,1,35,1,0.351892737
6,percent who trust in community leaders,97,Argentina,5,All,3,All,1.6,1,35,1,0.109417989
6,percent who trust in community leaders,135,Brazil,5,All,3,All,1.6,1,35,1,0.167841394
6,percent who trust in community leaders,98,Chile,5,All,3,All,1.6,1,35,1,0.101858338
6,percent who trust in community leaders,125,Colombia,5,All,3,All,1.6,1,35,1,0.186433401
6,percent who trust in community leaders,141,Egypt,5,All,3,All,1.6,1,35,1,0.32128678
6,percent who trust in community leaders,81,Germany,5,All,3,All,1.6,1,35,1,0.093738653
6,percent who trust in community leaders,163,India,5,All,3,All,1.6,1,35,1,0.274350989
6,percent who trust in community leaders,11,Indonesia,5,All,3,All,1.6,1,35,1,0.235895294
6,percent who trust in community leaders,86,Italy,5,All,3,All,1.6,1,35,1,0.062556015
6,percent who trust in community leaders,67,Japan,5,All,3,All,1.6,1,35,1,0.070997042
6,percent who trust in community leaders,130,Mexico,5,All,3,All,1.6,1,35,1,0.145207022
6,percent who trust in community leaders,214,Nigeria,5,All,3,All,1.6,1,35,1,0.324577866
6,percent who trust in community leaders,123,Peru,5,All,3,All,1.6,1,35,1,0.155503444
6,percent who trust in community leaders,16,Philippines,5,All,3,All,1.6,1,35,1,0.303574587
6,percent who trust in community leaders,51,Poland,5,All,3,All,1.6,1,35,1,0.089120353
6,percent who trust in community leaders,196,South Africa,5,All,3,All,1.6,1,35,1,0.245015224
6,percent who trust in community leaders,92,Spain,5,All,3,All,1.6,1,35,1,0.103739882
6,percent who trust in community leaders,155,Türkiye,5,All,3,All,1.6,1,35,1,0.259121631
6,percent who trust in community leaders,95,United Kingdom,5,All,3,All,1.6,1,35,1,0.111644141
6,percent who trust in community leaders,102,United States of America,5,All,3,All,1.6,1,35,1,0.186816842
6,percent who trust in community leaders,20,Viet Nam,5,All,3,All,1.6,1,35,1,0.337415659
33,percent of students with reading level lower than expected,97,Argentina,2,Female,1,18 to 39,10.2,1,44,1,0.246119425
33,percent of students with reading level lower than expected,135,Brazil,2,Female,1,18 to 39,10.2,1,44,1,0.252039975
33,percent of students with reading level lower than expected,98,Chile,2,Female,1,18 to 39,10.2,1,44,1,0.283810287
33,percent of students with reading level lower than expected,125,Colombia,2,Female,1,18 to 39,10.2,1,44,1,0.34004316
33,percent of students with reading level lower than expected,141,Egypt,2,Female,1,18 to 39,10.2,1,44,1,0.351112278
33,percent of students with reading level lower than expected,81,Germany,2,Female,1,18 to 39,10.2,1,44,1,0.280417273
33,percent of students with reading level lower than expected,163,India,2,Female,1,18 to 39,10.2,1,44,1,0.364269818
33,percent of students with reading level lower than expected,11,Indonesia,2,Female,1,18 to 39,10.2,1,44,1,0.13988314
33,percent of students with reading level lower than expected,86,Italy,2,Female,1,18 to 39,10.2,1,44,1,0.191488757
33,percent of students with reading level lower than expected,67,Japan,2,Female,1,18 to 39,10.2,1,44,1,0.096251228
33,percent of students with reading level lower than expected,130,Mexico,2,Female,1,18 to 39,10.2,1,44,1,0.396226881
33,percent of students with reading level lower than expected,214,Nigeria,2,Female,1,18 to 39,10.2,1,44,1,0.319799051
33,percent of students with reading level lower than expected,123,Peru,2,Female,1,18 to 39,10.2,1,44,1,0.348532494
33,percent of students with reading level lower than expected,16,Philippines,2,Female,1,18 to 39,10.2,1,44,1,0.242859307
33,percent of students with reading level lower than expected,51,Poland,2,Female,1,18 to 39,10.2,1,44,1,0.210833228
33,percent of students with reading level lower than expected,196,South Africa,2,Female,1,18 to 39,10.2,1,44,1,0.269784734
33,percent of students with reading level lower than expected,92,Spain,2,Female,1,18 to 39,10.2,1,44,1,0.27805091
33,percent of students with reading level lower than expected,155,Türkiye,2,Female,1,18 to 39,10.2,1,44,1,0.467900887
33,percent of students with reading level lower than expected,95,United Kingdom,2,Female,1,18 to 39,10.2,1,44,1,0.22049431
33,percent of students with reading level lower than expected,102,United States of America,2,Female,1,18 to 39,10.2,1,44,1,0.273363884
33,percent of students with reading level lower than expected,20,Viet Nam,2,Female,1,18 to 39,10.2,1,44,1,0.369442524
33,percent of students with reading level lower than expected,97,Argentina,2,Female,2,40 plus,10.2,1,44,1,0.262376682
33,percent of students with reading level lower than expected,135,Brazil,2,Female,2,40 plus,10.2,1,44,1,0.257315197
33,percent of students with reading level lower than expected,98,Chile,2,Female,2,40 plus,10.2,1,44,1,0.318682272
33,percent of students with reading level lower than expected,125,Colombia,2,Female,2,40 plus,10.2,1,44,1,0.269337735
33,percent of students with reading level lower than expected,141,Egypt,2,Female,2,40 plus,10.2,1,44,1,0.2871821
33,percent of students with reading level lower than expected,81,Germany,2,Female,2,40 plus,10.2,1,44,1,0.180289173
33,percent of students with reading level lower than expected,163,India,2,Female,2,40 plus,10.2,1,44,1,0.317408246
33,percent of students with reading level lower than expected,11,Indonesia,2,Female,2,40 plus,10.2,1,44,1,0.093960784
33,percent of students with reading level lower than expected,86,Italy,2,Female,2,40 plus,10.2,1,44,1,0.163654533
33,percent of students with reading level lower than expected,67,Japan,2,Female,2,40 plus,10.2,1,44,1,0.160621662
33,percent of students with reading level lower than expected,130,Mexico,2,Female,2,40 plus,10.2,1,44,1,0.276713529
33,percent of students with reading level lower than expected,214,Nigeria,2,Female,2,40 plus,10.2,1,44,1,0.214123548
33,percent of students with reading level lower than expected,123,Peru,2,Female,2,40 plus,10.2,1,44,1,0.278339489
33,percent of students with reading level lower than expected,16,Philippines,2,Female,2,40 plus,10.2,1,44,1,0.266229598
33,percent of students with reading level lower than expected,51,Poland,2,Female,2,40 plus,10.2,1,44,1,0.155481102
33,percent of students with reading level lower than expected,196,South Africa,2,Female,2,40 plus,10.2,1,44,1,0.354131052
33,percent of students with reading level lower than expected,92,Spain,2,Female,2,40 plus,10.2,1,44,1,0.262310363
33,percent of students with reading level lower than expected,155,Türkiye,2,Female,2,40 plus,10.2,1,44,1,0.597344928
33,percent of students with reading level lower than expected,95,United Kingdom,2,Female,2,40 plus,10.2,1,44,1,0.216126056
33,percent of students with reading level lower than expected,102,United States of America,2,Female,2,40 plus,10.2,1,44,1,0.238838303
33,percent of students with reading level lower than expected,20,Viet Nam,2,Female,2,40 plus,10.2,1,44,1,0.403556748
33,percent of students with reading level lower than expected,97,Argentina,1,Male,1,18 to 39,10.2,1,44,1,0.177934112
33,percent of students with reading level lower than expected,135,Brazil,1,Male,1,18 to 39,10.2,1,44,1,0.204231442
33,percent of students with reading level lower than expected,98,Chile,1,Male,1,18 to 39,10.2,1,44,1,0.210423916
33,percent of students with reading level lower than expected,125,Colombia,1,Male,1,18 to 39,10.2,1,44,1,0.298968459
33,percent of students with reading level lower than expected,141,Egypt,1,Male,1,18 to 39,10.2,1,44,1,0.194735938
33,percent of students with reading level lower than expected,81,Germany,1,Male,1,18 to 39,10.2,1,44,1,0.218203389
33,percent of students with reading level lower than expected,163,India,1,Male,1,18 to 39,10.2,1,44,1,0.277662211
33,percent of students with reading level lower than expected,11,Indonesia,1,Male,1,18 to 39,10.2,1,44,1,0.152303933
33,percent of students with reading level lower than expected,86,Italy,1,Male,1,18 to 39,10.2,1,44,1,0.11128009
33,percent of students with reading level lower than expected,67,Japan,1,Male,1,18 to 39,10.2,1,44,1,0
33,percent of students with reading level lower than expected,130,Mexico,1,Male,1,18 to 39,10.2,1,44,1,0.284431992
33,percent of students with reading level lower than expected,214,Nigeria,1,Male,1,18 to 39,10.2,1,44,1,0.291423934
33,percent of students with reading level lower than expected,123,Peru,1,Male,1,18 to 39,10.2,1,44,1,0.311541729
33,percent of students with reading level lower than expected,16,Philippines,1,Male,1,18 to 39,10.2,1,44,1,0.239781725
33,percent of students with reading level lower than expected,51,Poland,1,Male,1,18 to 39,10.2,1,44,1,0.114342644
33,percent of students with reading level lower than expected,196,South Africa,1,Male,1,18 to 39,10.2,1,44,1,0.227890961
33,percent of students with reading level lower than expected,92,Spain,1,Male,1,18 to 39,10.2,1,44,1,0.303649098
33,percent of students with reading level lower than expected,155,Türkiye,1,Male,1,18 to 39,10.2,1,44,1,0.427492501
33,percent of students with reading level lower than expected,95,United Kingdom,1,Male,1,18 to 39,10.2,1,44,1,0.191895535
33,percent of students with reading level lower than expected,102,United States of America,1,Male,1,18 to 39,10.2,1,44,1,0.211125927
33,percent of students with reading level lower than expected,20,Viet Nam,1,Male,1,18 to 39,10.2,1,44,1,0.31741808
33,percent of students with reading level lower than expected,97,Argentina,1,Male,2,40 plus,10.2,1,44,1,0.250882062
33,percent of students with reading level lower than expected,135,Brazil,1,Male,2,40 plus,10.2,1,44,1,0.218045761
33,percent of students with reading level lower than expected,98,Chile,1,Male,2,40 plus,10.2,1,44,1,0.315342309
33,percent of students with reading level lower than expected,125,Colombia,1,Male,2,40 plus,10.2,1,44,1,0.242044663
33,percent of students with reading level lower than expected,141,Egypt,1,Male,2,40 plus,10.2,1,44,1,0.234319141
33,percent of students with reading level lower than expected,81,Germany,1,Male,2,40 plus,10.2,1,44,1,0.187896172
33,percent of students with reading level lower than expected,163,India,1,Male,2,40 plus,10.2,1,44,1,0.328970216
33,percent of students with reading level lower than expected,11,Indonesia,1,Male,2,40 plus,10.2,1,44,1,0.057855843
33,percent of students with reading level lower than expected,86,Italy,1,Male,2,40 plus,10.2,1,44,1,0.131463605
33,percent of students with reading level lower than expected,67,Japan,1,Male,2,40 plus,10.2,1,44,1,0.124966174
33,percent of students with reading level lower than expected,130,Mexico,1,Male,2,40 plus,10.2,1,44,1,0.295296362
33,percent of students with reading level lower than expected,214,Nigeria,1,Male,2,40 plus,10.2,1,44,1,0.260473336
33,percent of students with reading level lower than expected,123,Peru,1,Male,2,40 plus,10.2,1,44,1,0.317365638
33,percent of students with reading level lower than expected,16,Philippines,1,Male,2,40 plus,10.2,1,44,1,0.117826318
33,percent of students with reading level lower than expected,51,Poland,1,Male,2,40 plus,10.2,1,44,1,0.138739795
33,percent of students with reading level lower than expected,196,South Africa,1,Male,2,40 plus,10.2,1,44,1,0.303609115
33,percent of students with reading level lower than expected,92,Spain,1,Male,2,40 plus,10.2,1,44,1,0.186215932
33,percent of students with reading level lower than expected,155,Türkiye,1,Male,2,40 plus,10.2,1,44,1,0.424276035
33,percent of students with reading level lower than expected,95,United Kingdom,1,Male,2,40 plus,10.2,1,44,1,0.263317874
